,Unnamed: 0.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
178,685366,_cxOC-jzriK2zcQj2QxBcw,3.0,Atlanta,0.01,0.01,0.01,0.02,0.04,0.28,0.98,0.99,0.97,0.77
179,52429,2ln-fgb6xCCmJ_CzhoPI_w,5.0,Atlanta,0.51,0.54,0.49,0.46,0.44,0.02,0.22,0.25,0.38,0.17
180,308232,2ln-fgb6xCCmJ_CzhoPI_w,5.0,Atlanta,0.64,0.85,0.87,0.79,0.66,0.04,0.04,0.07,0.11,0.11
181,856528,2ln-fgb6xCCmJ_CzhoPI_w,5.0,Atlanta,0.99,0.99,0.97,0.98,0.86,0.0,0.0,0.01,0.01,0.03
182,150126,2ln-fgb6xCCmJ_CzhoPI_w,5.0,Atlanta,0.95,1.0,0.94,0.99,0.92,0.03,0.0,0.04,0.01,0.03
183,482900,2ln-fgb6xCCmJ_CzhoPI_w,4.0,Atlanta,0.79,0.05,0.93,0.72,0.86,0.03,0.21,0.03,0.16,0.07
184,457888,2ln-fgb6xCCmJ_CzhoPI_w,4.0,Atlanta,0.01,1.0,0.03,0.4,0.42,0.98,0.0,0.96,0.59,0.38
185,280214,2ln-fgb6xCCmJ_CzhoPI_w,1.0,Atlanta,0.16,0.3,0.29,0.33,0.28,0.27,0.6,0.62,0.6,0.44
186,136368,2ln-fgb6xCCmJ_CzhoPI_w,3.0,Atlanta,0.63,0.01,0.01,0.07,0.08,0.1,0.94,0.69,0.88,0.35
187,764296,2ln-fgb6xCCmJ_CzhoPI_w,2.0,Atlanta,0.0,0.03,0.01,0.18,0.29,0.22,0.89,0.91,0.74,0.27
188,616545,utmZQAdpuUGsT5yOya8dAA,5.0,Atlanta,1.0,1.0,0.98,0.99,0.98,0.0,0.0,0.01,0.01,0.01
189,708511,utmZQAdpuUGsT5yOya8dAA,1.0,Atlanta,0.01,0.02,0.01,0.07,0.09,0.05,0.82,0.94,0.86,0.46
190,767670,utmZQAdpuUGsT5yOya8dAA,4.0,Atlanta,0.26,0.34,0.04,0.17,0.15,0.36,0.19,0.34,0.47,0.36
191,775971,utmZQAdpuUGsT5yOya8dAA,2.0,Atlanta,0.17,1.0,0.16,0.7,0.72,0.5,0.0,0.75,0.23,0.1
192,811438,utmZQAdpuUGsT5yOya8dAA,1.0,Atlanta,0.31,0.3,0.29,0.37,0.36,0.49,0.66,0.68,0.61,0.47
193,840813,utmZQAdpuUGsT5yOya8dAA,1.0,Atlanta,0.02,0.04,0.05,0.2,0.11,0.55,0.85,0.9,0.7,0.59
194,506916,x1Q2K8nbqHerT0IZ0wDhQg,1.0,Atlanta,0.5,0.01,0.01,0.03,0.13,0.14,0.99,0.99,0.96,0.71
195,726977,x1Q2K8nbqHerT0IZ0wDhQg,1.0,Atlanta,0.0,0.0,0.01,0.02,0.09,0.98,0.99,0.99,0.98,0.67
196,804482,x1Q2K8nbqHerT0IZ0wDhQg,4.0,Atlanta,0.5,0.07,0.1,0.44,0.37,0.13,0.7,0.8,0.49,0.31
197,49583,x1Q2K8nbqHerT0IZ0wDhQg,4.0,Atlanta,0.96,0.07,0.25,0.1,0.17,0.02,0.7,0.66,0.78,0.55
198,310549,x1Q2K8nbqHerT0IZ0wDhQg,5.0,Atlanta,0.54,0.47,0.93,1.0,0.76,0.32,0.48,0.06,0.0,0.15
199,672611,x1Q2K8nbqHerT0IZ0wDhQg,3.0,Atlanta,0.0,0.0,0.0,0.01,0.01,0.97,0.99,0.99,0.99,0.95
200,425602,x1Q2K8nbqHerT0IZ0wDhQg,2.0,Atlanta,0.01,0.01,0.01,0.04,0.12,0.96,0.98,0.98,0.95,0.73
201,703742,0u-hZpjnvjxxKTuLsOzf3A,1.0,Atlanta,0.0,0.01,0.01,0.02,0.07,0.14,0.91,0.83,0.85,0.39
202,675148,0u-hZpjnvjxxKTuLsOzf3A,1.0,Atlanta,0.0,0.01,0.0,0.01,0.07,0.03,0.99,0.98,0.99,0.69
203,679162,0u-hZpjnvjxxKTuLsOzf3A,1.0,Atlanta,0.01,0.14,0.06,0.32,0.15,0.05,0.33,0.6,0.46,0.35
204,789170,0u-hZpjnvjxxKTuLsOzf3A,1.0,Atlanta,0.01,0.04,0.0,0.13,0.2,0.52,0.91,0.96,0.82,0.35
205,392178,0u-hZpjnvjxxKTuLsOzf3A,4.0,Atlanta,0.02,1.0,0.92,1.0,0.89,0.0,0.0,0.04,0.0,0.03
206,742340,0u-hZpjnvjxxKTuLsOzf3A,4.0,Atlanta,0.52,0.7,0.78,0.64,0.25,0.09,0.19,0.12,0.22,0.06
207,359215,0u-hZpjnvjxxKTuLsOzf3A,4.0,Atlanta,0.04,1.0,0.77,0.97,1.0,0.01,0.0,0.16,0.02,0.0
208,628799,0u-hZpjnvjxxKTuLsOzf3A,5.0,Atlanta,0.0,0.02,0.02,0.08,0.04,0.12,0.51,0.55,0.6,0.2
209,853008,0u-hZpjnvjxxKTuLsOzf3A,2.0,Atlanta,0.06,0.01,0.01,0.03,0.1,0.93,0.99,0.99,0.97,0.7
210,69902,v7jxMevlILvPkDWubX_Xug,5.0,Atlanta,1.0,1.0,0.83,0.83,0.75,0.0,0.0,0.11,0.13,0.07
211,370050,v7jxMevlILvPkDWubX_Xug,5.0,Atlanta,1.0,0.99,0.95,0.97,0.9,0.0,0.01,0.03,0.02,0.03
212,175198,v7jxMevlILvPkDWubX_Xug,5.0,Atlanta,1.0,1.0,0.99,0.99,0.93,0.0,0.0,0.01,0.01,0.03
213,26330,v7jxMevlILvPkDWubX_Xug,5.0,Atlanta,1.0,1.0,0.97,0.97,0.85,0.0,0.0,0.02,0.02,0.05
214,12627,v7jxMevlILvPkDWubX_Xug,4.0,Atlanta,0.0,0.29,0.54,0.17,1.0,0.01,0.49,0.29,0.67,0.0
215,304897,v7jxMevlILvPkDWubX_Xug,3.0,Atlanta,0.41,0.78,0.48,0.41,0.61,0.52,0.17,0.49,0.55,0.27
216,324211,v7jxMevlILvPkDWubX_Xug,1.0,Atlanta,0.0,0.01,0.01,0.05,0.11,0.05,0.52,0.88,0.84,0.41
217,836798,v7jxMevlILvPkDWubX_Xug,2.0,Atlanta,0.0,0.02,0.01,0.09,0.21,0.99,0.95,0.96,0.89,0.44
218,617674,K6mS-33cXSuAbeyq7QXPRA,3.0,Atlanta,0.01,0.03,0.05,0.26,0.25,0.91,0.86,0.92,0.65,0.32
219,650656,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.73,0.99,0.96,0.98,1.0,0.04,0.01,0.02,0.01,0.0
220,654190,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.13,0.98,0.94,0.95,0.88,0.33,0.01,0.03,0.03,0.04
221,683019,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.07,0.82,0.82,0.8,0.69,0.52,0.1,0.11,0.14,0.06
222,719373,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.16,0.36,0.43,0.41,0.45,0.41,0.59,0.54,0.56,0.48
223,770714,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.18,0.73,0.83,0.84,0.75,0.45,0.13,0.09,0.1,0.1
224,795273,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.28,0.99,0.86,0.95,1.0,0.1,0.0,0.03,0.02,0.0
225,844748,K6mS-33cXSuAbeyq7QXPRA,5.0,Atlanta,0.15,0.92,0.64,0.81,0.68,0.27,0.03,0.17,0.11,0.04
226,658049,vD3b2volt0NB180B_lwqCQ,1.0,Atlanta,0.01,0.01,0.01,0.08,0.12,0.08,0.94,0.93,0.83,0.39
227,448439,vD3b2volt0NB180B_lwqCQ,1.0,Atlanta,0.0,0.04,0.04,0.42,0.2,0.0,0.61,0.71,0.41,0.16
228,304934,vD3b2volt0NB180B_lwqCQ,1.0,Atlanta,0.0,0.01,0.01,0.04,0.06,0.59,0.96,0.97,0.94,0.65
229,825575,vD3b2volt0NB180B_lwqCQ,4.0,Atlanta,0.52,0.1,0.63,0.2,0.36,0.33,0.75,0.18,0.65,0.29
230,66839,vD3b2volt0NB180B_lwqCQ,4.0,Atlanta,0.03,0.11,0.08,0.41,0.53,0.47,0.68,0.76,0.48,0.14
231,416801,vD3b2volt0NB180B_lwqCQ,5.0,Atlanta,0.93,0.99,0.98,0.98,0.73,0.0,0.0,0.01,0.01,0.06
232,453786,vD3b2volt0NB180B_lwqCQ,2.0,Atlanta,0.04,0.06,0.29,0.12,0.12,0.11,0.61,0.54,0.61,0.3
233,385261,vD3b2volt0NB180B_lwqCQ,3.0,Atlanta,0.01,0.02,0.02,0.11,0.1,0.21,0.79,0.9,0.73,0.44
234,680785,Y6xGZZIQEtwjCkVHL-_GRg,5.0,Atlanta,1.0,0.99,1.0,0.99,0.99,0.0,0.01,0.0,0.01,0.0
235,390528,Y6xGZZIQEtwjCkVHL-_GRg,5.0,Atlanta,1.0,0.99,0.98,0.97,0.89,0.0,0.0,0.01,0.02,0.04
236,669199,Y6xGZZIQEtwjCkVHL-_GRg,5.0,Atlanta,0.83,0.31,0.88,0.88,0.71,0.04,0.55,0.06,0.08,0.08
237,449420,Y6xGZZIQEtwjCkVHL-_GRg,4.0,Atlanta,0.02,0.84,0.74,0.87,0.7,0.94,0.06,0.15,0.08,0.08
238,430864,Y6xGZZIQEtwjCkVHL-_GRg,4.0,Atlanta,0.99,0.28,1.0,0.62,0.46,0.0,0.43,0.0,0.24,0.14
239,644331,Y6xGZZIQEtwjCkVHL-_GRg,1.0,Atlanta,0.0,0.0,0.0,0.01,0.03,0.94,0.99,0.99,0.99,0.91
240,13929,Y6xGZZIQEtwjCkVHL-_GRg,2.0,Atlanta,0.5,0.5,0.49,0.54,0.49,0.25,0.46,0.48,0.43,0.31
241,524514,Y6xGZZIQEtwjCkVHL-_GRg,3.0,Atlanta,1.0,1.0,0.92,0.71,0.62,0.0,0.0,0.04,0.2,0.15
242,87602,JTGjHr9ii1TWq0TNLFkiQw,5.0,Atlanta,1.0,1.0,1.0,0.92,0.81,0.0,0.0,0.0,0.06,0.09
243,728630,JTGjHr9ii1TWq0TNLFkiQw,5.0,Atlanta,0.97,0.98,0.97,0.88,0.53,0.0,0.0,0.01,0.05,0.12
244,477545,JTGjHr9ii1TWq0TNLFkiQw,5.0,Atlanta,0.04,0.7,0.56,0.76,0.54,0.57,0.14,0.34,0.19,0.19
245,464839,JTGjHr9ii1TWq0TNLFkiQw,5.0,Atlanta,0.01,0.29,0.16,0.54,0.34,0.0,0.09,0.16,0.22,0.11
246,762297,JTGjHr9ii1TWq0TNLFkiQw,5.0,Atlanta,1.0,1.0,0.99,0.99,0.94,0.0,0.0,0.0,0.0,0.02
247,354528,JTGjHr9ii1TWq0TNLFkiQw,4.0,Atlanta,0.11,0.03,0.04,0.12,0.31,0.81,0.94,0.95,0.86,0.6
248,643124,JTGjHr9ii1TWq0TNLFkiQw,4.0,Atlanta,0.39,0.51,0.25,0.17,0.21,0.0,0.24,0.33,0.57,0.2
249,643429,JTGjHr9ii1TWq0TNLFkiQw,4.0,Atlanta,1.0,1.0,0.54,0.4,0.56,0.0,0.0,0.35,0.43,0.21
250,246066,JTGjHr9ii1TWq0TNLFkiQw,3.0,Atlanta,0.06,0.14,0.2,0.62,0.42,0.07,0.19,0.19,0.12,0.1
251,746758,JTGjHr9ii1TWq0TNLFkiQw,2.0,Atlanta,0.0,0.01,0.01,0.11,0.06,0.0,0.76,0.73,0.61,0.32
252,517103,JTGjHr9ii1TWq0TNLFkiQw,1.0,Atlanta,0.0,0.01,0.01,0.06,0.06,0.11,0.9,0.91,0.82,0.42
253,470913,460qIvlft4y50WLmIBuwJw,5.0,Atlanta,1.0,0.99,0.65,0.97,0.63,0.0,0.0,0.03,0.02,0.11
254,802520,460qIvlft4y50WLmIBuwJw,5.0,Atlanta,1.0,0.98,0.87,0.97,0.78,0.0,0.01,0.07,0.02,0.07
255,660972,460qIvlft4y50WLmIBuwJw,1.0,Atlanta,0.99,0.01,0.01,0.03,0.58,0.0,0.98,0.98,0.97,0.24
256,827133,460qIvlft4y50WLmIBuwJw,1.0,Atlanta,0.0,0.01,0.01,0.03,0.1,0.06,0.92,0.88,0.91,0.61
257,824544,460qIvlft4y50WLmIBuwJw,2.0,Atlanta,0.02,0.02,0.03,0.15,0.44,0.1,0.89,0.94,0.78,0.27
258,828644,460qIvlft4y50WLmIBuwJw,3.0,Atlanta,0.0,0.0,0.0,0.01,0.03,0.22,0.98,0.98,0.98,0.81
259,735481,460qIvlft4y50WLmIBuwJw,4.0,Atlanta,0.12,1.0,0.92,0.97,0.99,0.01,0.0,0.04,0.02,0.0
260,602653,goYyjNH5L3K1UbCpWdemiQ,5.0,Atlanta,0.75,0.96,0.78,0.91,1.0,0.04,0.01,0.11,0.04,0.0
261,825539,goYyjNH5L3K1UbCpWdemiQ,5.0,Atlanta,1.0,0.98,0.98,0.97,0.86,0.0,0.02,0.01,0.02,0.06
262,663133,goYyjNH5L3K1UbCpWdemiQ,2.0,Atlanta,0.0,0.01,0.01,0.04,0.16,0.03,0.98,0.99,0.94,0.53
263,830345,goYyjNH5L3K1UbCpWdemiQ,2.0,Atlanta,0.0,0.01,0.0,0.05,0.05,0.15,0.61,0.76,0.63,0.24
264,632541,goYyjNH5L3K1UbCpWdemiQ,1.0,Atlanta,0.01,0.01,0.02,0.05,0.21,0.15,0.99,0.86,0.82,0.11
265,785457,goYyjNH5L3K1UbCpWdemiQ,1.0,Atlanta,0.0,0.0,0.01,0.01,0.04,0.99,0.99,0.99,0.99,0.94
266,808098,goYyjNH5L3K1UbCpWdemiQ,4.0,Atlanta,0.98,0.01,0.01,0.02,0.07,0.02,0.99,0.99,0.98,0.93
267,632588,goYyjNH5L3K1UbCpWdemiQ,3.0,Atlanta,0.0,0.0,0.0,0.01,0.02,0.73,0.91,0.98,0.94,0.64
268,411836,MH15A8iP8JSQRTXvYfqi8w,5.0,Atlanta,0.07,1.0,0.85,0.63,0.52,0.01,0.0,0.09,0.24,0.19
269,67150,MH15A8iP8JSQRTXvYfqi8w,5.0,Atlanta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
270,189013,MH15A8iP8JSQRTXvYfqi8w,5.0,Atlanta,0.38,0.56,0.46,0.66,0.54,0.11,0.39,0.44,0.25,0.17
271,456574,MH15A8iP8JSQRTXvYfqi8w,4.0,Atlanta,0.01,0.83,0.52,0.88,0.49,0.0,0.08,0.19,0.08,0.05
272,781604,MH15A8iP8JSQRTXvYfqi8w,4.0,Atlanta,0.01,0.02,0.02,0.18,0.43,0.98,0.98,0.97,0.81,0.52
273,186123,MH15A8iP8JSQRTXvYfqi8w,4.0,Atlanta,1.0,1.0,1.0,0.16,0.42,0.0,0.0,0.0,0.77,0.29
274,613601,MH15A8iP8JSQRTXvYfqi8w,3.0,Atlanta,0.01,0.24,0.67,0.47,0.56,0.41,0.4,0.08,0.43,0.25
275,574604,MH15A8iP8JSQRTXvYfqi8w,2.0,Atlanta,0.01,0.5,0.01,0.07,0.17,0.93,0.49,0.98,0.93,0.77
276,594064,MH15A8iP8JSQRTXvYfqi8w,1.0,Atlanta,0.0,0.06,0.01,0.18,0.17,0.48,0.86,0.93,0.74,0.7
277,599410,ZKT4K5aAhE3KC6xPG0phYw,5.0,Atlanta,1.0,0.97,0.81,0.84,0.28,0.0,0.02,0.16,0.13,0.68
278,579450,ZKT4K5aAhE3KC6xPG0phYw,5.0,Atlanta,0.12,0.8,0.72,0.87,0.55,0.01,0.03,0.11,0.06,0.12
279,694464,ZKT4K5aAhE3KC6xPG0phYw,5.0,Atlanta,0.94,0.99,0.99,0.96,0.98,0.04,0.0,0.01,0.03,0.01
280,504466,ZKT4K5aAhE3KC6xPG0phYw,5.0,Atlanta,0.81,1.0,0.94,0.98,0.89,0.1,0.0,0.04,0.02,0.06
281,52235,ZKT4K5aAhE3KC6xPG0phYw,4.0,Atlanta,1.0,1.0,0.99,0.99,0.97,0.0,0.0,0.01,0.0,0.02
282,624457,ZKT4K5aAhE3KC6xPG0phYw,4.0,Atlanta,0.01,1.0,0.14,0.73,0.47,0.0,0.0,0.21,0.13,0.1
283,58866,ZKT4K5aAhE3KC6xPG0phYw,2.0,Atlanta,0.01,0.01,0.01,0.04,0.1,0.58,0.92,0.96,0.92,0.43
284,749683,ZKT4K5aAhE3KC6xPG0phYw,1.0,Atlanta,0.0,0.0,0.01,0.03,0.12,0.08,0.99,0.99,0.97,0.71
285,763062,ZKT4K5aAhE3KC6xPG0phYw,3.0,Atlanta,0.04,1.0,0.01,0.04,0.13,0.82,0.0,0.97,0.93,0.74
286,117107,Z_6xwKqmB4qa5YKqb9HneQ,5.0,Atlanta,1.0,0.92,0.89,0.73,0.88,0.0,0.07,0.09,0.21,0.04
287,647828,Z_6xwKqmB4qa5YKqb9HneQ,5.0,Atlanta,0.99,0.99,1.0,0.97,0.91,0.0,0.01,0.0,0.02,0.04
288,690803,Z_6xwKqmB4qa5YKqb9HneQ,5.0,Atlanta,1.0,0.88,0.72,0.9,0.65,0.0,0.01,0.06,0.04,0.07
289,147443,Z_6xwKqmB4qa5YKqb9HneQ,4.0,Atlanta,0.35,0.4,0.26,0.32,0.47,0.08,0.39,0.42,0.44,0.14
290,64233,Z_6xwKqmB4qa5YKqb9HneQ,4.0,Atlanta,1.0,0.91,0.99,0.85,0.84,0.0,0.08,0.01,0.13,0.07
291,159805,Z_6xwKqmB4qa5YKqb9HneQ,2.0,Atlanta,0.31,0.01,0.01,0.05,0.14,0.04,0.97,0.89,0.9,0.45
292,123586,Z_6xwKqmB4qa5YKqb9HneQ,1.0,Atlanta,0.07,0.04,0.05,0.17,0.32,0.62,0.92,0.92,0.78,0.36
293,261458,Z_6xwKqmB4qa5YKqb9HneQ,3.0,Atlanta,0.28,0.01,0.81,0.84,0.77,0.59,0.97,0.13,0.13,0.11
294,611150,DYX8d1r4PwAVdRmP2BP9zQ,5.0,Atlanta,0.15,1.0,0.88,0.98,0.54,0.02,0.0,0.03,0.01,0.1
295,688315,DYX8d1r4PwAVdRmP2BP9zQ,5.0,Atlanta,1.0,1.0,0.94,0.97,0.81,0.0,0.0,0.02,0.02,0.06
296,646948,DYX8d1r4PwAVdRmP2BP9zQ,5.0,Atlanta,1.0,1.0,1.0,0.97,0.87,0.0,0.0,0.0,0.02,0.05
297,102191,DYX8d1r4PwAVdRmP2BP9zQ,5.0,Atlanta,1.0,1.0,0.99,0.98,0.91,0.0,0.0,0.01,0.02,0.04
298,468112,DYX8d1r4PwAVdRmP2BP9zQ,3.0,Atlanta,0.99,0.28,0.38,0.46,0.67,0.0,0.57,0.6,0.5,0.21
299,597713,DYX8d1r4PwAVdRmP2BP9zQ,4.0,Atlanta,0.53,0.99,0.8,0.91,0.69,0.04,0.0,0.09,0.06,0.08
300,684577,DYX8d1r4PwAVdRmP2BP9zQ,1.0,Atlanta,0.06,0.04,0.05,0.29,0.21,0.32,0.88,0.91,0.63,0.45
301,780361,DYX8d1r4PwAVdRmP2BP9zQ,2.0,Atlanta,0.01,0.08,0.01,0.23,0.5,0.98,0.85,0.97,0.75,0.32
302,68339,JYxLnXf29r0IFs5Oo7ERig,3.0,Atlanta,0.04,0.14,0.24,0.47,0.71,0.02,0.49,0.36,0.26,0.02
303,265700,JYxLnXf29r0IFs5Oo7ERig,3.0,Atlanta,0.42,0.04,0.04,0.15,0.33,0.08,0.82,0.9,0.72,0.26
304,41456,JYxLnXf29r0IFs5Oo7ERig,4.0,Atlanta,0.68,0.9,1.0,0.82,0.8,0.12,0.04,0.0,0.11,0.07
305,418129,JYxLnXf29r0IFs5Oo7ERig,4.0,Atlanta,0.34,0.02,0.01,0.05,0.13,0.11,0.97,0.99,0.93,0.8
306,104198,JYxLnXf29r0IFs5Oo7ERig,5.0,Atlanta,1.0,0.98,0.99,0.99,0.97,0.0,0.02,0.01,0.01,0.01
307,361419,JYxLnXf29r0IFs5Oo7ERig,5.0,Atlanta,0.54,0.87,0.92,0.89,0.8,0.07,0.08,0.06,0.09,0.08
308,360435,JYxLnXf29r0IFs5Oo7ERig,1.0,Atlanta,0.01,0.01,0.01,0.13,0.23,0.58,0.96,0.94,0.85,0.5
309,564625,JYxLnXf29r0IFs5Oo7ERig,2.0,Atlanta,0.04,0.1,0.14,0.18,0.21,0.15,0.72,0.77,0.69,0.27
310,660614,1husXizAXarRjXNeH2wzLg,1.0,Atlanta,0.59,0.01,0.01,0.03,0.31,0.37,0.99,0.99,0.97,0.61
311,106381,1husXizAXarRjXNeH2wzLg,1.0,Atlanta,0.04,0.01,0.0,0.01,0.03,0.88,0.98,0.99,0.98,0.9
312,78780,1husXizAXarRjXNeH2wzLg,1.0,Atlanta,0.01,0.0,0.01,0.03,0.06,0.97,0.99,0.99,0.96,0.86
313,745134,1husXizAXarRjXNeH2wzLg,4.0,Atlanta,0.99,1.0,0.67,0.38,0.81,0.0,0.0,0.2,0.48,0.05
314,548779,1husXizAXarRjXNeH2wzLg,4.0,Atlanta,0.35,0.54,0.37,0.12,0.25,0.02,0.37,0.51,0.63,0.23
315,637006,1husXizAXarRjXNeH2wzLg,5.0,Atlanta,0.99,1.0,0.96,0.98,0.88,0.0,0.0,0.03,0.01,0.04
316,146665,1husXizAXarRjXNeH2wzLg,2.0,Atlanta,0.07,1.0,0.05,0.24,0.34,0.9,0.0,0.93,0.7,0.44
317,41714,1husXizAXarRjXNeH2wzLg,3.0,Atlanta,1.0,0.02,0.03,0.09,1.0,0.0,0.97,0.96,0.89,0.0
318,782603,VWuI68p6Ao_ENKaCGRazLA,5.0,Atlanta,0.02,0.15,0.21,0.54,0.46,0.27,0.71,0.69,0.36,0.23
319,143833,VWuI68p6Ao_ENKaCGRazLA,5.0,Atlanta,0.24,0.24,0.44,0.8,0.19,0.01,0.04,0.05,0.03,0.1
320,443032,VWuI68p6Ao_ENKaCGRazLA,5.0,Atlanta,0.85,0.44,0.27,0.75,0.85,0.11,0.51,0.69,0.22,0.05
321,303637,VWuI68p6Ao_ENKaCGRazLA,4.0,Atlanta,0.43,0.5,0.78,0.59,0.51,0.08,0.2,0.11,0.25,0.16
322,25259,VWuI68p6Ao_ENKaCGRazLA,4.0,Atlanta,0.53,0.61,0.8,0.81,0.77,0.22,0.2,0.11,0.11,0.09
323,251275,VWuI68p6Ao_ENKaCGRazLA,1.0,Atlanta,0.0,0.01,0.01,0.06,0.11,0.49,0.99,0.82,0.85,0.48
324,538029,VWuI68p6Ao_ENKaCGRazLA,2.0,Atlanta,0.03,0.96,0.99,0.17,0.36,0.78,0.04,0.0,0.78,0.54
325,275623,VWuI68p6Ao_ENKaCGRazLA,3.0,Atlanta,0.99,0.02,0.01,0.06,0.47,0.0,0.98,0.98,0.93,0.21
326,764023,jp4ZW-QUugvQ0junQumhcw,1.0,Atlanta,0.0,0.01,0.01,0.04,0.12,0.13,0.94,0.92,0.9,0.53
327,801183,jp4ZW-QUugvQ0junQumhcw,1.0,Atlanta,0.0,0.04,0.04,0.6,0.32,0.32,0.84,0.92,0.33,0.27
328,734779,jp4ZW-QUugvQ0junQumhcw,1.0,Atlanta,0.0,0.01,0.01,0.02,0.1,0.29,0.98,0.96,0.96,0.71
329,148785,jp4ZW-QUugvQ0junQumhcw,1.0,Atlanta,0.0,0.01,0.01,0.03,0.13,0.09,0.97,0.93,0.9,0.4
330,54691,jp4ZW-QUugvQ0junQumhcw,4.0,Atlanta,0.02,0.33,0.98,0.83,0.3,0.01,0.43,0.02,0.11,0.07
331,374122,jp4ZW-QUugvQ0junQumhcw,2.0,Atlanta,0.0,0.47,0.02,0.11,0.2,0.49,0.51,0.93,0.82,0.26
332,238899,jp4ZW-QUugvQ0junQumhcw,5.0,Atlanta,0.03,0.08,0.07,0.31,0.48,0.61,0.87,0.9,0.62,0.25
333,136401,jp4ZW-QUugvQ0junQumhcw,3.0,Atlanta,0.15,0.01,0.01,0.01,0.98,0.18,0.2,0.8,0.87,0.01
334,860043,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.0,0.0,0.0,0.01,0.02,0.06,0.99,0.99,0.99,0.97
335,604586,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.01,0.01,0.01,0.01,0.08,0.99,0.99,0.99,0.98,0.92
336,772515,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.06,0.16,0.02,0.13,1.0,0.81,0.83,0.98,0.87,0.0
337,498801,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.0,0.0,0.0,0.01,0.01,0.01,0.93,0.88,0.93,0.86
338,180086,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.02,0.01,0.01,0.02,0.18,0.97,0.98,0.98,0.98,0.75
339,108315,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.0,0.01,0.01,0.08,0.25,0.01,0.99,0.99,0.91,0.58
340,604526,_AOGmXHTdWJ6xaPe4JAcpw,1.0,Atlanta,0.01,0.01,0.01,0.01,0.24,0.99,0.99,0.99,0.99,0.7
341,638343,_AOGmXHTdWJ6xaPe4JAcpw,2.0,Atlanta,0.0,0.01,0.01,0.09,0.05,0.38,0.87,0.9,0.77,0.31
342,521842,_AOGmXHTdWJ6xaPe4JAcpw,3.0,Atlanta,0.04,0.91,0.16,0.48,0.38,0.04,0.06,0.77,0.49,0.36
343,703301,_AOGmXHTdWJ6xaPe4JAcpw,4.0,Atlanta,0.8,0.88,0.83,0.75,0.75,0.06,0.06,0.11,0.16,0.11
344,652095,_AOGmXHTdWJ6xaPe4JAcpw,5.0,Atlanta,0.48,0.99,0.29,0.62,0.55,0.01,0.0,0.2,0.1,0.11
345,216726,KXLAO_XauFtDMoUb-9ziZA,4.0,Atlanta,0.73,0.77,0.79,0.84,1.0,0.1,0.14,0.16,0.12,0.0
346,535994,KXLAO_XauFtDMoUb-9ziZA,4.0,Atlanta,0.62,0.71,0.97,0.77,0.84,0.24,0.23,0.01,0.17,0.08
347,307730,KXLAO_XauFtDMoUb-9ziZA,4.0,Atlanta,0.35,0.51,0.43,0.5,0.49,0.24,0.24,0.35,0.35,0.17
348,281133,KXLAO_XauFtDMoUb-9ziZA,4.0,Atlanta,0.46,0.6,0.68,0.76,0.57,0.16,0.19,0.18,0.16,0.18
349,544352,KXLAO_XauFtDMoUb-9ziZA,5.0,Atlanta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
350,148944,KXLAO_XauFtDMoUb-9ziZA,5.0,Atlanta,1.0,1.0,0.36,0.89,0.77,0.0,0.0,0.6,0.09,0.15
351,487497,KXLAO_XauFtDMoUb-9ziZA,5.0,Atlanta,0.98,0.99,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0
352,123248,KXLAO_XauFtDMoUb-9ziZA,3.0,Atlanta,0.52,0.37,0.46,0.81,0.85,0.26,0.44,0.48,0.14,0.08
353,710361,KXLAO_XauFtDMoUb-9ziZA,1.0,Atlanta,0.01,0.02,0.02,0.12,0.19,0.11,0.98,0.72,0.74,0.28
354,252654,KXLAO_XauFtDMoUb-9ziZA,2.0,Atlanta,0.1,0.08,0.26,0.23,0.3,0.07,0.44,0.26,0.43,0.28
355,763752,R2Z5PCn1aLb3Dy90Mw5eFQ,4.0,Atlanta,1.0,1.0,0.53,0.4,0.69,0.0,0.0,0.38,0.51,0.12
356,764297,R2Z5PCn1aLb3Dy90Mw5eFQ,2.0,Atlanta,0.01,0.4,0.33,0.53,0.35,0.1,0.51,0.55,0.36,0.17
357,810184,R2Z5PCn1aLb3Dy90Mw5eFQ,5.0,Atlanta,1.0,0.84,0.95,0.95,0.71,0.0,0.08,0.03,0.03,0.08
