,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
188,397579,ZHbiidBB8LVmh_hQQbRjig,3,Vancouver,0.01,0.01,0.01,0.06,0.09,0.99,0.98,0.98,0.93,0.84
189,702228,ZHbiidBB8LVmh_hQQbRjig,5,Vancouver,0.09,0.15,0.96,0.6,0.15,0.05,0.2,0.01,0.22,0.11
190,839556,ZHbiidBB8LVmh_hQQbRjig,2,Vancouver,0.23,0.01,0.48,0.16,0.16,0.02,0.58,0.24,0.46,0.23
191,329417,ZHbiidBB8LVmh_hQQbRjig,1,Vancouver,0,0.01,0.01,0.11,0.12,0.13,0.97,0.97,0.87,0.61
192,221175,gAjatT2KWVbEI6dVa-Kd0A,4,Vancouver,0.78,0.36,0.6,0.67,0.77,0.14,0.55,0.36,0.3,0.17
193,25965,gAjatT2KWVbEI6dVa-Kd0A,4,Vancouver,0.88,0.99,1,0.97,0.71,0.06,0,0,0.02,0.11
194,543109,gAjatT2KWVbEI6dVa-Kd0A,4,Vancouver,0.99,0.11,0.04,0.09,0.11,0,0.21,0.17,0.32,0.13
195,345026,gAjatT2KWVbEI6dVa-Kd0A,4,Vancouver,1,0.46,0.52,0.68,0.64,0,0.35,0.37,0.25,0.15
196,618268,gAjatT2KWVbEI6dVa-Kd0A,5,Vancouver,0.96,0.91,0.94,0.97,0.7,0.02,0.07,0.04,0.02,0.07
197,715079,gAjatT2KWVbEI6dVa-Kd0A,5,Vancouver,1,0.98,0.99,0.88,0.59,0,0.01,0,0.08,0.14
198,438635,gAjatT2KWVbEI6dVa-Kd0A,3,Vancouver,0.15,0.01,0.02,0.26,0.21,0.02,0.99,0.87,0.68,0.28
199,368079,gAjatT2KWVbEI6dVa-Kd0A,3,Vancouver,0.99,1,0.01,0.61,0.05,0.01,0,0.99,0.31,0.94
200,419744,gAjatT2KWVbEI6dVa-Kd0A,2,Vancouver,0,0.01,0.01,0.11,0.24,0.97,0.97,0.98,0.86,0.5
201,505601,gAjatT2KWVbEI6dVa-Kd0A,1,Vancouver,0.01,0.01,0.01,0.05,0.13,0.51,0.97,0.98,0.91,0.37
202,493553,u-tcnG8zdDG8QWYTctxyfg,4,Vancouver,1,1,0.87,0.94,0.9,0,0,0.08,0.04,0.03
203,476935,u-tcnG8zdDG8QWYTctxyfg,4,Vancouver,0.26,0.6,0.43,0.68,0.85,0.13,0.2,0.4,0.22,0.07
204,568949,u-tcnG8zdDG8QWYTctxyfg,4,Vancouver,0.07,1,0.05,0.2,0.2,0.59,0,0.87,0.64,0.18
205,186681,u-tcnG8zdDG8QWYTctxyfg,5,Vancouver,0.02,0.4,0.27,0.36,0.3,0.33,0.26,0.51,0.44,0.18
206,423821,u-tcnG8zdDG8QWYTctxyfg,5,Vancouver,0.64,1,0.89,0.93,0.86,0.01,0,0.03,0.03,0.02
207,51099,u-tcnG8zdDG8QWYTctxyfg,3,Vancouver,0.05,0.07,0.05,0.18,0.32,0.28,0.63,0.78,0.63,0.22
208,536535,u-tcnG8zdDG8QWYTctxyfg,3,Vancouver,0.57,0.52,0.58,0.91,0.85,0.14,0.29,0.34,0.06,0.05
209,388467,u-tcnG8zdDG8QWYTctxyfg,2,Vancouver,0.47,0.57,0.05,0.48,0.11,0.01,0.01,0.5,0.45,0.33
210,760170,u-tcnG8zdDG8QWYTctxyfg,1,Vancouver,1,0.01,0.01,0.09,0.04,0,0.99,0.99,0.91,0.95
211,277525,E2RG4QrJVGgsYfjSyithZA,3,Vancouver,0.92,0.02,0.45,0.34,0.31,0.03,0.96,0.35,0.54,0.38
212,286271,E2RG4QrJVGgsYfjSyithZA,4,Vancouver,0.06,0.86,0.21,0.91,0.99,0.86,0.11,0.75,0.07,0.01
213,316246,E2RG4QrJVGgsYfjSyithZA,1,Vancouver,0.01,0.06,0.01,0.04,0.14,0.96,0.92,0.98,0.95,0.76
214,456212,E2RG4QrJVGgsYfjSyithZA,4,Vancouver,0.05,0.04,0.63,0.78,0.83,0.69,0.94,0.24,0.13,0.06
215,477053,E2RG4QrJVGgsYfjSyithZA,3,Vancouver,0.64,0.23,0.26,0.56,0.5,0.02,0.34,0.51,0.29,0.1
216,735528,E2RG4QrJVGgsYfjSyithZA,4,Vancouver,0.47,0.99,0.52,0.69,0.78,0.45,0.01,0.48,0.24,0.14
217,789836,E2RG4QrJVGgsYfjSyithZA,2,Vancouver,0,0.01,0.01,0.03,0.05,0.84,0.97,0.88,0.93,0.67
218,251572,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,1,0.95,0.99,0.97,0.91,0,0.05,0.01,0.02,0.04
219,272506,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.95,1,0.94,0.98,0.92,0.04,0,0.04,0.02,0.03
220,553291,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.59,0.51,0.59,0.56,0.63,0.08,0.34,0.28,0.35,0.1
221,193029,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.99,0.99,0.99,0.98,0.94,0.01,0.01,0.01,0.02,0.03
222,644095,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,1,0.98,0.89,0.67,0.48,0,0.01,0.08,0.25,0.16
223,665632,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.5,0.94,0.73,0.77,0.39,0.16,0.03,0.09,0.16,0.11
224,286839,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,1,0.78,0.89,0.8,0.62,0,0.19,0.08,0.17,0.15
225,518738,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.79,0.75,0.82,0.7,0.59,0.01,0.16,0.09,0.23,0.13
226,478352,VCvleFOouiLzp396Kbwh3Q,5,Vancouver,0.96,0.44,0.44,0.43,0.4,0.01,0.33,0.32,0.4,0.17
227,759475,VCvleFOouiLzp396Kbwh3Q,3,Vancouver,0.2,0.35,0.52,0.42,0.49,0.14,0.39,0.34,0.43,0.13
228,549109,VCvleFOouiLzp396Kbwh3Q,4,Vancouver,0.84,0.98,0.87,0.9,0.58,0.01,0.01,0.07,0.07,0.11
229,181254,aLTztWKZj6JNKXQ8OYTo6Q,4,Vancouver,0.76,1,0.86,0.88,0.87,0.04,0,0.06,0.06,0.03
230,135542,aLTztWKZj6JNKXQ8OYTo6Q,4,Vancouver,0.99,1,0.97,1,0.81,0,0,0.02,0,0.06
231,807728,aLTztWKZj6JNKXQ8OYTo6Q,5,Vancouver,1,0.98,0.96,0.95,0.88,0,0.01,0.02,0.04,0.05
232,549289,aLTztWKZj6JNKXQ8OYTo6Q,5,Vancouver,0.92,0.99,0.99,0.98,0.88,0.03,0,0.01,0.01,0.05
233,121637,aLTztWKZj6JNKXQ8OYTo6Q,1,Vancouver,0.01,0.03,0.01,0.07,0.08,0.52,0.9,0.9,0.86,0.68
234,568694,aLTztWKZj6JNKXQ8OYTo6Q,2,Vancouver,0.01,0.01,0.01,0.01,0.16,0.46,0.99,0.98,0.99,0.52
235,566803,aLTztWKZj6JNKXQ8OYTo6Q,3,Vancouver,0.96,0.01,0.01,0.04,0.44,0.01,0.99,0.98,0.95,0.3
236,517065,WPrY9K874pABkAqSxO17nw,5,Vancouver,0,1,0.99,0.19,0.12,0.02,0,0,0.3,0.05
237,83590,WPrY9K874pABkAqSxO17nw,5,Vancouver,1,1,1,0.99,0.99,0,0,0,0.01,0.01
238,461519,WPrY9K874pABkAqSxO17nw,5,Vancouver,1,0.14,0.06,0.4,0.16,0,0.43,0.63,0.4,0.13
239,531675,WPrY9K874pABkAqSxO17nw,5,Vancouver,1,0.44,0.6,0.64,0.54,0,0.37,0.3,0.26,0.18
240,512283,WPrY9K874pABkAqSxO17nw,4,Vancouver,0.17,0.27,0.96,0.33,0.09,0.49,0.52,0.02,0.54,0.07
241,631312,WPrY9K874pABkAqSxO17nw,4,Vancouver,0.57,0.93,0.39,0.49,0.46,0.06,0.03,0.51,0.44,0.28
242,482429,WPrY9K874pABkAqSxO17nw,4,Vancouver,1,1,0.93,0.84,0.73,0,0,0.04,0.11,0.07
243,604738,WPrY9K874pABkAqSxO17nw,3,Vancouver,1,0.04,0.07,0.1,0.44,0,0.93,0.91,0.88,0.51
244,584842,WPrY9K874pABkAqSxO17nw,1,Vancouver,0.02,0.08,0.06,0.42,0.15,0.1,0.74,0.85,0.46,0.28
245,540428,WPrY9K874pABkAqSxO17nw,2,Vancouver,0.53,0.12,0.09,0.26,0.12,0.26,0.74,0.69,0.64,0.58
246,811997,wLHLYa0DmjARl7tE2GSZdw,5,Vancouver,1,1,1,1,0.98,0,0,0,0,0.01
247,473343,wLHLYa0DmjARl7tE2GSZdw,5,Vancouver,0.88,1,0.72,0.72,0.46,0.01,0,0.03,0.14,0.07
248,757465,wLHLYa0DmjARl7tE2GSZdw,5,Vancouver,1,1,1,0.99,0.98,0,0,0,0,0.01
249,850994,wLHLYa0DmjARl7tE2GSZdw,5,Vancouver,0.65,0.87,0.78,0.79,0.65,0.09,0.07,0.15,0.16,0.12
250,404701,wLHLYa0DmjARl7tE2GSZdw,4,Vancouver,0.99,0.31,0.03,0.5,0.43,0,0.21,0.92,0.31,0.12
251,476732,wLHLYa0DmjARl7tE2GSZdw,4,Vancouver,0.95,0.98,0.98,0.97,0.68,0.01,0.01,0.01,0.02,0.1
252,812349,wLHLYa0DmjARl7tE2GSZdw,1,Vancouver,0,1,0.2,0.74,0.73,0.99,0,0.79,0.25,0.18
253,464005,wLHLYa0DmjARl7tE2GSZdw,3,Vancouver,0.97,0.01,0.04,0.39,0.2,0.01,0.98,0.95,0.57,0.62
254,436488,wLHLYa0DmjARl7tE2GSZdw,2,Vancouver,0.01,0.01,0.01,0.03,0.06,0.56,0.99,0.98,0.96,0.83
255,529264,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,1,1,0.99,0.99,0.95,0,0,0.01,0.01,0.02
256,850015,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,0.1,0.88,0.25,1,0.11,0.49,0.07,0.68,0,0.87
257,408571,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,1,1,0.94,1,0.59,0,0,0.03,0,0.14
258,788249,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,0.98,0.98,0.97,0.98,0.89,0.01,0.01,0.02,0.01,0.04
259,356215,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,1,0.26,0.55,0.71,0.62,0,0.29,0.2,0.12,0.07
260,669830,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,0.99,1,0.99,1,0.98,0,0,0,0,0.01
261,351436,PoF5Xpd_PyDvu2mdb7iUyA,5,Vancouver,0.79,0.93,0.84,0.96,0.73,0.04,0.04,0.11,0.03,0.07
262,500794,PoF5Xpd_PyDvu2mdb7iUyA,4,Vancouver,0.91,0.99,1,0.99,0.97,0,0.01,0,0,0.01
263,309904,PoF5Xpd_PyDvu2mdb7iUyA,1,Vancouver,0.01,0.02,0.01,0.09,0.4,0.95,0.94,0.98,0.89,0.1
264,568744,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,0.75,0.74,0.89,0.78,0.64,0.15,0.16,0.07,0.17,0.15
265,720439,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,1,1,0.92,0.97,0.89,0,0,0.06,0.02,0.05
266,749922,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,0.09,0.86,0.58,0.76,0.5,0.77,0.11,0.36,0.2,0.29
267,690046,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,1,1,0.99,0.99,0.96,0,0,0,0.01,0.02
268,351591,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,0.71,0.82,0.89,0.75,0.83,0.11,0.11,0.08,0.18,0.07
269,767837,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,1,0.93,0.98,0.95,0.8,0,0.05,0.01,0.04,0.09
270,777904,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,0.98,0.99,0.93,0.97,0.87,0.01,0.01,0.05,0.02,0.05
271,683658,7_FLBHFL1ezR5OKHy0jGvA,5,Vancouver,0.32,0.01,0.04,0.19,0.34,0.61,0.98,0.95,0.78,0.53
272,843715,7_FLBHFL1ezR5OKHy0jGvA,4,Vancouver,0.23,0.17,0.1,0.24,0.46,0.31,0.57,0.75,0.64,0.26
273,739597,7_FLBHFL1ezR5OKHy0jGvA,3,Vancouver,0.11,0.06,0.09,0.2,0.3,0.51,0.83,0.87,0.69,0.51
274,847802,7_FLBHFL1ezR5OKHy0jGvA,2,Vancouver,0,0.01,0.01,0.04,0.04,0.16,0.94,0.99,0.8,0.21
275,762522,TDQ0lSTHW3RyfVWQuwbBGg,5,Vancouver,0.71,0.99,0.92,0.94,0.74,0.01,0,0.02,0.02,0.05
276,111590,TDQ0lSTHW3RyfVWQuwbBGg,5,Vancouver,0.05,1,1,0.48,0.41,0.21,0,0,0.28,0.18
277,293744,TDQ0lSTHW3RyfVWQuwbBGg,5,Vancouver,0.32,0.29,0.29,0.4,0.65,0.47,0.57,0.67,0.51,0.22
278,592445,TDQ0lSTHW3RyfVWQuwbBGg,5,Vancouver,1,1,1,1,0.97,0,0,0,0,0.02
279,90068,TDQ0lSTHW3RyfVWQuwbBGg,4,Vancouver,0.05,0.47,0.04,0.12,0.2,0.8,0.43,0.94,0.83,0.67
280,379208,TDQ0lSTHW3RyfVWQuwbBGg,4,Vancouver,0.48,0.52,0.11,0.26,0.53,0.04,0.22,0.54,0.51,0.16
281,512115,TDQ0lSTHW3RyfVWQuwbBGg,3,Vancouver,0.12,0.01,0.02,0.03,0.09,0.79,0.99,0.97,0.97,0.89
282,426941,TDQ0lSTHW3RyfVWQuwbBGg,1,Vancouver,0.02,0.01,0.01,0.16,0.44,0.97,0.99,0.99,0.83,0.38
283,278962,TDQ0lSTHW3RyfVWQuwbBGg,2,Vancouver,0,0.02,0.01,0.04,0.04,0.15,0.71,0.78,0.8,0.42
284,47789,qYuQrLx2UeR93xGKCzNang,1,Vancouver,0.01,0.02,0.02,0.05,0.23,0.49,0.87,0.81,0.88,0.35
285,130013,qYuQrLx2UeR93xGKCzNang,4,Vancouver,0.31,0.01,0.64,0.75,0.6,0.04,0.93,0.15,0.16,0.09
286,160458,qYuQrLx2UeR93xGKCzNang,2,Vancouver,0.47,0.17,0.37,0.42,0.28,0.35,0.6,0.57,0.52,0.39
287,171333,qYuQrLx2UeR93xGKCzNang,2,Vancouver,0.01,0.01,0.01,0.06,0.15,0.84,0.98,0.98,0.92,0.63
288,619596,qYuQrLx2UeR93xGKCzNang,5,Vancouver,1,0.99,0.99,0.99,0.98,0,0,0.01,0,0.01
289,637273,qYuQrLx2UeR93xGKCzNang,5,Vancouver,0.18,0.05,0.06,0.34,0.61,0.35,0.91,0.92,0.61,0.26
290,754034,qYuQrLx2UeR93xGKCzNang,1,Vancouver,0.01,0.01,0.01,0.04,0.09,0.24,0.96,0.97,0.93,0.58
291,96425,gymhlzBz0uRHXeIXNE_ETw,5,Vancouver,0.98,1,0.99,0.99,0.86,0.01,0,0.01,0.01,0.07
292,313174,gymhlzBz0uRHXeIXNE_ETw,5,Vancouver,0.99,0.95,0.92,0.98,0.82,0,0.03,0.06,0.01,0.07
293,345698,gymhlzBz0uRHXeIXNE_ETw,5,Vancouver,0.99,1,0.54,0.64,0.46,0,0,0.25,0.25,0.17
294,307632,gymhlzBz0uRHXeIXNE_ETw,4,Vancouver,0.85,0.81,0.91,0.92,0.82,0.03,0.11,0.05,0.04,0.07
295,575271,gymhlzBz0uRHXeIXNE_ETw,4,Vancouver,0.72,0.21,0.82,0.31,0.47,0.14,0.52,0.14,0.5,0.23
296,711934,gymhlzBz0uRHXeIXNE_ETw,1,Vancouver,0,0.01,0.02,0.08,0.36,0.01,0.98,0.98,0.91,0.37
297,847366,gymhlzBz0uRHXeIXNE_ETw,3,Vancouver,1,0.01,0.01,0.25,0.47,0,0.99,0.97,0.71,0.28
298,836701,gymhlzBz0uRHXeIXNE_ETw,2,Vancouver,0.12,0.01,0.01,0.07,0.13,0.23,0.97,0.95,0.86,0.59
299,94236,j3DPEjXYPu5JdEOUjHpVbw,4,Vancouver,1,1,0.95,0.99,0.96,0,0,0.03,0.01,0.02
300,653922,j3DPEjXYPu5JdEOUjHpVbw,4,Vancouver,0.94,1,0.93,0.97,0.94,0.04,0,0.05,0.02,0.03
301,690944,j3DPEjXYPu5JdEOUjHpVbw,4,Vancouver,0.04,0.18,0.29,0.4,0.54,0.48,0.65,0.61,0.49,0.19
302,691104,j3DPEjXYPu5JdEOUjHpVbw,4,Vancouver,0.92,0.99,0.98,0.99,0.97,0.01,0,0.01,0.01,0.01
303,690160,j3DPEjXYPu5JdEOUjHpVbw,3,Vancouver,0.04,0.03,0.32,0.07,0.22,0.83,0.87,0.41,0.85,0.51
304,501517,j3DPEjXYPu5JdEOUjHpVbw,3,Vancouver,0.01,0.02,0.01,0.04,0.18,0.62,0.89,0.96,0.92,0.48
305,797374,j3DPEjXYPu5JdEOUjHpVbw,5,Vancouver,1,0.88,0.92,0.93,0.88,0,0.09,0.06,0.05,0.06
306,522896,j3DPEjXYPu5JdEOUjHpVbw,5,Vancouver,0.64,0.51,0.4,0.47,0.51,0.11,0.29,0.44,0.41,0.23
307,391250,j3DPEjXYPu5JdEOUjHpVbw,2,Vancouver,0.02,0.01,0.01,0.01,0.04,0.96,0.99,0.99,0.98,0.95
308,525607,j3DPEjXYPu5JdEOUjHpVbw,1,Vancouver,0.01,0.02,0.01,0.06,0.25,0.87,0.96,0.97,0.92,0.47
309,613380,jMz_y_-cWMfiZF7Q5snE6Q,5,Vancouver,0.14,0.38,0.36,0.51,0.54,0.27,0.38,0.42,0.35,0.14
310,808505,jMz_y_-cWMfiZF7Q5snE6Q,5,Vancouver,0.85,0.87,0.87,0.84,0.65,0.04,0.05,0.06,0.11,0.11
311,735453,jMz_y_-cWMfiZF7Q5snE6Q,5,Vancouver,0.52,1,0.86,0.85,0.71,0.25,0,0.08,0.11,0.12
312,343165,jMz_y_-cWMfiZF7Q5snE6Q,5,Vancouver,0.38,0.23,0.82,0.5,0.62,0.27,0.68,0.15,0.42,0.18
313,777331,jMz_y_-cWMfiZF7Q5snE6Q,4,Vancouver,0.93,1,0.99,0.97,0.87,0.03,0,0,0.02,0.05
314,298781,jMz_y_-cWMfiZF7Q5snE6Q,4,Vancouver,0.13,0.54,0.72,0.59,0.56,0.09,0.26,0.08,0.27,0.12
315,649104,jMz_y_-cWMfiZF7Q5snE6Q,4,Vancouver,0.98,0.16,0.54,0.32,0.71,0.01,0.76,0.42,0.56,0.23
316,249812,jMz_y_-cWMfiZF7Q5snE6Q,3,Vancouver,0.52,0.65,0.57,0.59,0.95,0.01,0.16,0.35,0.3,0.03
317,402136,jMz_y_-cWMfiZF7Q5snE6Q,2,Vancouver,0.01,0.01,0.01,0.03,0.19,0.96,0.98,0.99,0.96,0.68
318,244634,jMz_y_-cWMfiZF7Q5snE6Q,1,Vancouver,0.11,0.01,0.03,0.23,0.34,0.76,0.98,0.96,0.76,0.44
319,422227,ePp5GHrsIF9Ujxo2QE_2pQ,1,Vancouver,0.01,0.04,0.03,0.12,0.1,0.03,0.66,0.69,0.67,0.31
320,527811,ePp5GHrsIF9Ujxo2QE_2pQ,1,Vancouver,0.01,0.03,0.01,0.06,0.07,0.36,0.71,0.84,0.82,0.66
321,583136,ePp5GHrsIF9Ujxo2QE_2pQ,1,Vancouver,0.02,0,0.01,0.16,0.21,0.46,0.99,0.98,0.82,0.63
322,406680,ePp5GHrsIF9Ujxo2QE_2pQ,5,Vancouver,1,1,0.99,1,1,0,0,0,0,0
323,398606,ePp5GHrsIF9Ujxo2QE_2pQ,5,Vancouver,0.99,1,0.91,0.95,0.63,0,0,0.05,0.03,0.07
324,485439,ePp5GHrsIF9Ujxo2QE_2pQ,2,Vancouver,0.02,0.05,0.04,0.26,0.12,0.24,0.79,0.88,0.63,0.43
325,12872,ePp5GHrsIF9Ujxo2QE_2pQ,4,Vancouver,0.51,0.7,0.82,0.72,0.86,0.01,0.18,0.1,0.22,0.02
326,259519,ePp5GHrsIF9Ujxo2QE_2pQ,3,Vancouver,0,0.05,0.04,0.16,0.36,0,0.9,0.84,0.79,0.18
327,812520,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,0.8,0.98,0.96,0.94,0.78,0.14,0.01,0.03,0.04,0.08
328,678776,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,0.98,1,0.97,0.99,0.97,0.01,0,0.02,0,0.02
329,701388,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,0.97,0.98,0.87,0.96,0.8,0.01,0.01,0.09,0.03,0.07
330,694327,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,0.99,1,0.98,0.99,0.91,0,0,0.01,0,0.04
331,270055,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,0.02,0.78,0.4,0.56,0.3,0.05,0.04,0.14,0.18,0.13
332,818770,TBWsEHR7Bt5qGB2dee_5KA,5,Vancouver,1,0.95,0.98,0.97,1,0,0.04,0.02,0.02,0
333,787640,TBWsEHR7Bt5qGB2dee_5KA,4,Vancouver,0.2,1,0.75,0.94,0.74,0.21,0,0.18,0.04,0.09
334,652739,TBWsEHR7Bt5qGB2dee_5KA,4,Vancouver,0.97,0.99,0.89,0.97,0.92,0.01,0.01,0.07,0.02,0.03
335,730762,TBWsEHR7Bt5qGB2dee_5KA,1,Vancouver,0.01,0.01,0.01,0.06,0.29,0.64,0.99,0.98,0.94,0.49
336,692372,TBWsEHR7Bt5qGB2dee_5KA,3,Vancouver,0.01,0.03,0.05,0.06,0.02,0.01,0.09,0.03,0.19,0.06
337,795880,TBWsEHR7Bt5qGB2dee_5KA,2,Vancouver,0,0.01,0.01,0.15,0.03,0.03,0.87,0.8,0.81,0.33
338,681392,MgFQdSQPSYFb6psj3IAukA,3,Vancouver,0.03,0.08,0.09,0.35,1,0.3,0.69,0.79,0.49,0
339,220099,MgFQdSQPSYFb6psj3IAukA,3,Vancouver,0,0.98,0.01,0.1,0.08,0.02,0.01,0.99,0.7,0.24
340,104731,MgFQdSQPSYFb6psj3IAukA,3,Vancouver,0.46,0.65,0.73,0.74,0.72,0.39,0.25,0.21,0.2,0.13
341,535550,MgFQdSQPSYFb6psj3IAukA,2,Vancouver,0.11,0.58,0.13,0.43,0.05,0.41,0.29,0.82,0.47,0.94
342,260008,MgFQdSQPSYFb6psj3IAukA,2,Vancouver,0,0.01,0,0.13,0.13,0.8,0.94,0.93,0.81,0.45
343,172830,MgFQdSQPSYFb6psj3IAukA,5,Vancouver,0.5,0.59,0.51,0.54,0.96,0.02,0.02,0.06,0.07,0.01
344,404201,MgFQdSQPSYFb6psj3IAukA,4,Vancouver,0.23,0.83,0.85,0.67,0.59,0.04,0.05,0.07,0.18,0.13
345,508443,MgFQdSQPSYFb6psj3IAukA,1,Vancouver,1,0.02,0.06,0.11,0.46,0,0.98,0.93,0.88,0.36
346,28019,aD18kOm0GdpRqhhPaGij1A,4,Vancouver,0.34,0.97,0.97,0.97,0.84,0.05,0.02,0.02,0.02,0.06
347,720713,aD18kOm0GdpRqhhPaGij1A,4,Vancouver,0.01,0.37,0.01,0.42,0.08,0,0.03,0.01,0.07,0.04
348,247779,aD18kOm0GdpRqhhPaGij1A,4,Vancouver,0.51,1,0.39,0.31,0.46,0.05,0,0.37,0.45,0.21
349,416858,aD18kOm0GdpRqhhPaGij1A,5,Vancouver,1,1,1,1,0.99,0,0,0,0,0
350,361951,aD18kOm0GdpRqhhPaGij1A,5,Vancouver,0.5,0.43,0.52,0.57,0.51,0.1,0.27,0.27,0.25,0.2
351,55483,aD18kOm0GdpRqhhPaGij1A,1,Vancouver,0.07,0.04,0.02,0.15,0.55,0.03,0.77,0.76,0.7,0.03
352,403854,aD18kOm0GdpRqhhPaGij1A,3,Vancouver,0.92,0.15,0.49,0.43,0.51,0,0.52,0.28,0.39,0.15
353,166205,aD18kOm0GdpRqhhPaGij1A,2,Vancouver,0.02,0.01,0.01,0.09,0.2,0.92,0.99,0.99,0.9,0.69
354,599989,9wL5M39Jx-LYx5eyHBoTRg,5,Vancouver,0.51,0.54,0.69,0.66,0.8,0,0.25,0.17,0.23,0.06
355,516472,9wL5M39Jx-LYx5eyHBoTRg,5,Vancouver,0.96,0.99,0.98,0.98,0.92,0.02,0.01,0.01,0.01,0.03
356,546319,9wL5M39Jx-LYx5eyHBoTRg,5,Vancouver,1,1,0.17,0.78,0.91,0,0,0.81,0.19,0.03
357,517582,9wL5M39Jx-LYx5eyHBoTRg,5,Vancouver,1,0.43,0.97,0.57,0.45,0,0.24,0.02,0.26,0.11
358,85030,9wL5M39Jx-LYx5eyHBoTRg,5,Vancouver,0.9,1,1,0.85,0.75,0.06,0,0,0.13,0.14
359,127854,9wL5M39Jx-LYx5eyHBoTRg,4,Vancouver,0.91,0.88,0.79,0.91,0.65,0.01,0.03,0.06,0.04,0.04
360,756700,9wL5M39Jx-LYx5eyHBoTRg,1,Vancouver,0,0,0,0.02,0.11,0.96,0.99,0.99,0.98,0.85
361,709725,9wL5M39Jx-LYx5eyHBoTRg,2,Vancouver,0.01,0.01,0.01,0.02,0.03,0.89,0.99,0.99,0.98,0.96
362,554100,9wL5M39Jx-LYx5eyHBoTRg,3,Vancouver,0.68,0.28,0.43,0.33,0.59,0.06,0.53,0.43,0.59,0.26
363,39285,RE1rAEW-vcvF2vTREVsYkw,4,Vancouver,0.15,0.29,0.58,0.44,0.73,0.45,0.54,0.35,0.46,0.09
364,166826,RE1rAEW-vcvF2vTREVsYkw,4,Vancouver,0.08,0.88,0.97,0.81,0.61,0.03,0.07,0.03,0.12,0.11
365,247721,RE1rAEW-vcvF2vTREVsYkw,4,Vancouver,0.84,0.99,0.98,0.99,0.98,0.08,0,0.01,0.01,0.01
366,138976,RE1rAEW-vcvF2vTREVsYkw,3,Vancouver,0,0.01,0.02,0.15,0.36,0.15,0.95,0.96,0.8,0.34
367,573705,RE1rAEW-vcvF2vTREVsYkw,3,Vancouver,0.01,0.12,0.08,0.24,0.19,0.34,0.57,0.74,0.62,0.5
368,511396,RE1rAEW-vcvF2vTREVsYkw,2,Vancouver,0.01,0.01,0.01,0.23,0.54,0.98,0.98,0.99,0.76,0.4
369,527727,RE1rAEW-vcvF2vTREVsYkw,5,Vancouver,0.1,0.82,0.79,0.93,0.84,0.62,0.12,0.15,0.05,0.04
370,173760,RE1rAEW-vcvF2vTREVsYkw,1,Vancouver,0,0.01,0.01,0.07,0.15,0.36,0.98,0.98,0.92,0.57
371,591306,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.01,0.01,0.01,0.09,0.4,0.93,0.99,0.99,0.91,0.4
372,778877,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.01,0.01,0.01,0.01,0.11,0.97,0.99,0.99,0.99,0.86
373,828685,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.03,0.01,0.01,0.03,0.11,0.02,0.97,0.95,0.93,0.64
374,855822,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.09,0.02,0.01,0.04,1,0.58,0.98,0.99,0.95,0
375,859161,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.01,0.01,0.01,0.03,0.14,0.99,0.99,0.99,0.97,0.73
376,861387,GufvKqLltzYHW7zd_dLWgw,1,Vancouver,0.18,0.01,0.03,0.08,0.16,0.55,0.99,0.96,0.91,0.83
377,516657,QedyPzAxGa2PHn1ROX-RYQ,4,Vancouver,0.49,0.5,0.5,0.96,0.37,0.01,0.26,0.35,0.03,0.13
